档,矫焙,前格,累扁,丑啊疙,week,炼荤老磊,俺眉锅龋,咀酒 俺荐,咀酒备盒,檬厘,勘荐,勘厘,勘气,勘捍厘,包何流版,拳规锅龋,拳规喊馒苞荐
面合,苛玫,叠扁,1,2,22,2021-02-16,4,2,咀酒,25.8,18,13.5,11.5,8,21.82,1,3
面合,苛玫,叠扁,1,2,22,2021-02-16,4,2,夯林,38.4,36,9,5,19,21.12,1,
面合,苛玫,叠扁,1,2,22,2021-02-16,4,2,夯林,38.4,36,9,5,19,21.12,2,2
面合,苛玫,叠扁,1,2,22,2021-02-16,4,2,夯林,38.4,36,9,5,19,21.12,3,4
面合,苛玫,叠扁,1,2,23,2021-02-24,1,2,咀酒,22,15,9,6.5,11.8,15.85,1,4
面合,苛玫,叠扁,1,2,23,2021-02-24,1,2,咀酒,22,15,9,6.5,11.8,15.85,2,5
面合,苛玫,叠扁,1,2,23,2021-02-24,1,2,咀酒,22,15,9,6.5,11.8,15.85,3,3
面合,苛玫,叠扁,1,2,23,2021-02-24,1,2,夯林,33.2,30,7.1,5.4,18.2,23.65,1,
面合,苛玫,叠扁,1,2,23,2021-02-24,1,2,夯林,33.2,30,7.1,5.4,18.2,23.65,2,3
面合,苛玫,叠扁,1,2,23,2021-02-24,1,2,夯林,33.2,30,7.1,5.4,18.2,23.65,3,7
面合,苛玫,叠扁,1,2,23,2021-02-24,1,2,咀酒-2,19.9,18,10.9,8.5,11.9,15.97,1,3
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,咀酒,21.8,15,14.5,7.9,7.3,16.26,1,5
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,咀酒,21.8,15,14.5,7.9,7.3,16.26,1,8
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,咀酒,21.8,15,14.5,7.9,7.3,16.26,1,
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,夯林,33.6,39,9,6.9,21.7,19.68,1,
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,夯林,33.6,39,9,6.9,21.7,19.68,1,7
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,夯林,33.6,39,9,6.9,21.7,19.68,1,6
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,夯林,33.6,39,9,6.9,21.7,19.68,4,1
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,咀酒-2,22.4,15,10.6,9.3,20.2,16.42,1,4
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,咀酒-2,22.4,15,10.6,9.3,20.2,16.42,1,5
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,咀酒-2,22.4,15,10.6,9.3,20.2,16.42,1,1
面合,苛玫,叠扁,1,2,23,2021-02-24,2,3,咀酒-3,17.9,12,11.6,7.9,13,15.26,1,3
面合,苛玫,叠扁,1,2,23,2021-02-24,3,1,夯林,34.2,18,9.1,6.2,18.1,21.03,1,
面合,苛玫,叠扁,1,2,23,2021-02-24,3,1,咀酒,37.1,15,8.1,6.6,18.4,12.87,1,6
面合,苛玫,叠扁,1,2,23,2021-02-24,3,1,夯林,34.2,18,9.1,6.2,18.1,21.03,2,
面合,苛玫,叠扁,1,2,23,2021-02-24,3,1,夯林,34.2,18,9.1,6.2,18.1,21.03,3,11
面合,苛玫,叠扁,1,2,23,2021-02-24,3,1,夯林,34.2,18,9.1,6.2,18.1,21.03,4,
面合,苛玫,叠扁,1,2,23,2021-02-24,4,2,咀酒-2,28,15,13.5,10.1,18.3,20.91,1,2
面合,苛玫,叠扁,1,2,23,2021-02-24,4,2,咀酒,25.7,15,12.6,8.2,18.7,21.03,1,2
面合,苛玫,叠扁,1,2,23,2021-02-24,4,2,咀酒,25.7,15,12.6,8.2,18.7,21.03,2,
面合,苛玫,叠扁,1,2,23,2021-02-24,4,2,夯林,38.1,33,5.7,4.4,17.2,20.13,1,
面合,苛玫,叠扁,1,2,23,2021-02-24,4,2,夯林,38.1,33,5.7,4.4,17.2,20.13,2,
面合,苛玫,叠扁,1,2,23,2021-02-24,4,2,夯林,38.1,33,5.7,4.4,17.2,20.13,3,7
面合,苛玫,叠扁,1,2,23,2021-02-24,4,2,夯林,38.1,33,5.7,4.4,17.2,20.13,4,1
面合,苛玫,叠扁,1,2,24,2021-03-04,1,2,咀酒,22.7,18,10.1,8.7,13,15.57,1,3
面合,苛玫,叠扁,1,2,24,2021-03-04,1,2,咀酒,22.7,18,10.1,8.7,13,15.57,2,5
面合,苛玫,叠扁,1,2,24,2021-03-04,1,2,咀酒,22.7,18,10.1,8.7,13,15.57,3,6
面合,苛玫,叠扁,1,2,24,2021-03-04,1,2,夯林,35.1,27,6.9,5.5,18.2,23.78,1,
面合,苛玫,叠扁,1,2,24,2021-03-04,1,2,夯林,35.1,27,6.9,5.5,18.2,23.78,2,2
面合,苛玫,叠扁,1,2,24,2021-03-04,1,2,夯林,35.1,27,6.9,5.5,18.2,23.78,3,8
面合,苛玫,叠扁,1,2,24,2021-03-04,1,2,咀酒-2,20.4,18,7.7,6.6,14,16.52,1,2
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,咀酒,20.9,15,11.1,8.3,20.2,16.87,1,4
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,咀酒,20.9,15,11.1,8.3,20.2,16.87,2,8
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,咀酒,20.9,15,11.1,8.3,20.2,16.87,3,2
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,夯林,32.3,36,6,4.7,14.1,18.68,1,
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,夯林,32.3,36,6,4.7,14.1,18.68,2,5
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,夯林,32.3,36,6,4.7,14.1,18.68,3,7
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,夯林,32.3,36,6,4.7,14.1,18.68,4,3
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,咀酒-2,23.8,12,10.5,9.5,8.5,16.69,1,3
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,咀酒-2,23.8,12,10.5,9.5,8.5,16.69,2,7
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,咀酒-2,23.8,12,10.5,9.5,8.5,16.69,3,3
面合,苛玫,叠扁,1,2,24,2021-03-04,2,3,咀酒-3,18.4,12,8.4,8.2,27.5,15.76,1,4
面合,苛玫,叠扁,1,2,24,2021-03-04,3,1,夯林,45.3,24,6,4.6,13.4,21.08,1,
面合,苛玫,叠扁,1,2,24,2021-03-04,3,1,咀酒,29.4,12,8.6,6.8,19.6,14.26,1,8
面合,苛玫,叠扁,1,2,24,2021-03-04,3,1,夯林,45.3,24,6,4.6,13.4,21.08,2,
面合,苛玫,叠扁,1,2,24,2021-03-04,3,1,咀酒,29.4,12,8.6,6.8,19.6,14.26,2,2
面合,苛玫,叠扁,1,2,24,2021-03-04,3,1,夯林,45.3,24,6,4.6,13.4,21.08,3,12
面合,苛玫,叠扁,1,2,24,2021-03-04,3,1,夯林,45.3,24,6,4.6,13.4,21.08,4,1
面合,苛玫,叠扁,1,2,24,2021-03-04,4,2,咀酒-2,28.3,15,10.1,8.2,19.1,21.33,1,
面合,苛玫,叠扁,1,2,24,2021-03-04,4,2,咀酒,24.3,18,6.6,6.1,14.6,21.98,1,
面合,苛玫,叠扁,1,2,24,2021-03-04,4,2,咀酒,24.3,18,6.6,6.1,14.6,21.98,2,1
面合,苛玫,叠扁,1,2,24,2021-03-04,4,2,夯林,37.8,36,5.9,4.9,15.4,20.63,1,
面合,苛玫,叠扁,1,2,24,2021-03-04,4,2,夯林,37.8,36,5.9,4.9,15.4,20.63,2,
面合,苛玫,叠扁,1,2,24,2021-03-04,4,2,夯林,37.8,36,5.9,4.9,15.4,20.63,3,8
面合,苛玫,叠扁,1,2,24,2021-03-04,4,2,夯林,37.8,36,5.9,4.9,15.4,20.63,4,2
面合,苛玫,叠扁,1,2,25,2021-03-09,1,2,咀酒,21,18,7.3,6,19.5,15.98,1,1
面合,苛玫,叠扁,1,2,25,2021-03-09,1,2,咀酒,21,18,7.3,6,19.5,15.98,2,2
面合,苛玫,叠扁,1,2,25,2021-03-09,1,2,咀酒,21,18,7.3,6,19.5,15.98,3,6
面合,苛玫,叠扁,1,2,25,2021-03-09,1,2,夯林,34.2,27,5,4.6,14.2,22.02,1,
面合,苛玫,叠扁,1,2,25,2021-03-09,1,2,夯林,34.2,27,5,4.6,14.2,22.02,2,
面合,苛玫,叠扁,1,2,25,2021-03-09,1,2,夯林,34.2,27,5,4.6,14.2,22.02,3,9
面合,苛玫,叠扁,1,2,25,2021-03-09,1,2,咀酒-2,20.5,18,7.6,6.4,12,16.88,1,
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,咀酒,20.8,15,10.5,8.7,11.1,16.64,1,1
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,咀酒,20.8,15,10.5,8.7,11.1,16.64,2,9
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,咀酒,20.8,15,10.5,8.7,11.1,16.64,3,3
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,夯林,34,36,5.8,4.7,17.8,17.58,1,
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,夯林,34,36,5.8,4.7,17.8,17.58,2,2
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,夯林,34,36,5.8,4.7,17.8,17.58,3,7
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,夯林,34,36,5.8,4.7,17.8,17.58,4,5
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,咀酒-2,23.7,15,8.2,7.3,8.1,16.72,1,3
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,咀酒-2,23.7,15,8.2,7.3,8.1,16.72,2,7
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,咀酒-2,23.7,15,8.2,7.3,8.1,16.72,3,5
面合,苛玫,叠扁,1,2,25,2021-03-09,2,3,咀酒-3,18.5,12,10.6,8.8,7.5,15.54,1,3
面合,苛玫,叠扁,1,2,25,2021-03-09,3,1,夯林,34.5,27,8,7.2,21,21.11,1,
面合,苛玫,叠扁,1,2,25,2021-03-09,3,1,咀酒,37.7,18,6.8,4.6,19.2,14.87,1,8
面合,苛玫,叠扁,1,2,25,2021-03-09,3,1,夯林,34.5,27,8,7.2,21,21.11,2,
面合,苛玫,叠扁,1,2,25,2021-03-09,3,1,咀酒,37.7,18,6.8,4.6,19.2,14.87,2,3
面合,苛玫,叠扁,1,2,25,2021-03-09,3,1,夯林,34.5,27,8,7.2,21,21.11,3,12
面合,苛玫,叠扁,1,2,25,2021-03-09,3,1,夯林,34.5,27,8,7.2,21,21.11,4,2
面合,苛玫,叠扁,1,2,25,2021-03-09,4,2,咀酒-2,27.6,18,8.5,6.2,14.5,21.83,1,
面合,苛玫,叠扁,1,2,25,2021-03-09,4,2,咀酒,24.9,18,7.2,6.8,15.8,21.87,1,
面合,苛玫,叠扁,1,2,25,2021-03-09,4,2,咀酒,24.9,18,7.2,6.8,15.8,21.87,2,1
面合,苛玫,叠扁,1,2,25,2021-03-09,4,2,夯林,38.2,36,5.7,4.3,17.7,20.77,1,
面合,苛玫,叠扁,1,2,25,2021-03-09,4,2,夯林,38.2,36,5.7,4.3,17.7,20.77,2,
面合,苛玫,叠扁,1,2,25,2021-03-09,4,2,夯林,38.2,36,5.7,4.3,17.7,20.77,3,8
面合,苛玫,叠扁,1,2,25,2021-03-09,4,2,夯林,38.2,36,5.7,4.3,17.7,20.77,4,3
面合,苛玫,叠扁,1,2,26,2021-03-18,1,2,咀酒,21.5,18,8.6,7.1,14.6,16.47,1,1
面合,苛玫,叠扁,1,2,26,2021-03-18,1,2,咀酒,21.5,18,8.6,7.1,14.6,16.47,2,
面合,苛玫,叠扁,1,2,26,2021-03-18,1,2,咀酒,21.5,18,8.6,7.1,14.6,16.47,3,6
面合,苛玫,叠扁,1,2,26,2021-03-18,1,2,夯林,34,30,5.4,5.2,10.3,21.78,1,
面合,苛玫,叠扁,1,2,26,2021-03-18,1,2,夯林,34,30,5.4,5.2,10.3,21.78,2,
面合,苛玫,叠扁,1,2,26,2021-03-18,1,2,夯林,34,30,5.4,5.2,10.3,21.78,3,9
面合,苛玫,叠扁,1,2,26,2021-03-18,1,2,咀酒-2,20.8,21,7.5,6.5,13,17.43,1,
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,咀酒,21.6,18,6,4.5,16,16.61,1,1
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,咀酒,21.6,18,6,4.5,16,16.61,2,7
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,咀酒,21.6,18,6,4.5,16,16.61,3,4
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,夯林,32.6,39,4.1,3.5,9.2,17.25,1,
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,夯林,32.6,39,4.1,3.5,9.2,17.25,2,
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,夯林,32.6,39,4.1,3.5,9.2,17.25,3,8
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,夯林,32.6,39,4.1,3.5,9.2,17.25,4,6
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,咀酒-2,23.9,15,5.2,4.7,12.1,16.98,1,
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,咀酒-2,23.9,15,5.2,4.7,12.1,16.98,2,7
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,咀酒-2,23.9,15,5.2,4.7,12.1,16.98,3,6
面合,苛玫,叠扁,1,2,26,2021-03-18,2,3,咀酒-3,19,12,10.7,9.5,7,15.7,1,5
面合,苛玫,叠扁,1,2,26,2021-03-18,3,1,夯林,35.1,24,7.3,6.4,13.4,21.63,1,
面合,苛玫,叠扁,1,2,26,2021-03-18,3,1,咀酒,36.4,18,7.5,5.7,12.3,16.25,1,
面合,苛玫,叠扁,1,2,26,2021-03-18,3,1,夯林,35.1,24,7.3,6.4,13.4,21.63,2,
面合,苛玫,叠扁,1,2,26,2021-03-18,3,1,咀酒,36.4,18,7.5,5.7,12.3,16.25,2,6
面合,苛玫,叠扁,1,2,26,2021-03-18,3,1,夯林,35.1,24,7.3,6.4,13.4,21.63,3,13
面合,苛玫,叠扁,1,2,26,2021-03-18,3,1,夯林,35.1,24,7.3,6.4,13.4,21.63,4,4
面合,苛玫,叠扁,1,2,26,2021-03-18,4,2,咀酒-2,27.3,18,8.2,6.3,17.2,22.32,1,
面合,苛玫,叠扁,1,2,26,2021-03-18,4,2,咀酒,23.5,18,8.3,7.9,18.2,21.54,1,
面合,苛玫,叠扁,1,2,26,2021-03-18,4,2,咀酒,23.5,18,8.3,7.9,18.2,21.54,2,3
面合,苛玫,叠扁,1,2,26,2021-03-18,4,2,夯林,37.6,39,6.3,5.1,14.7,19.68,1,
面合,苛玫,叠扁,1,2,26,2021-03-18,4,2,夯林,37.6,39,6.3,5.1,14.7,19.68,2,
面合,苛玫,叠扁,1,2,26,2021-03-18,4,2,夯林,37.6,39,6.3,5.1,14.7,19.68,3,7
面合,苛玫,叠扁,1,2,26,2021-03-18,4,2,夯林,37.6,39,6.3,5.1,14.7,19.68,4,3
面合,苛玫,叠扁,1,2,27,2021-03-23,1,2,咀酒,21.6,18,7.3,6.1,17.3,16.53,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,1,2,咀酒,21.6,18,7.3,6.1,17.3,16.53,2,
面合,苛玫,叠扁,1,2,27,2021-03-23,1,2,咀酒,21.6,18,7.3,6.1,17.3,16.53,3,
面合,苛玫,叠扁,1,2,27,2021-03-23,1,2,夯林,33.6,27,7.2,5.6,18.3,19.25,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,1,2,夯林,33.6,27,7.2,5.6,18.3,19.25,2,
面合,苛玫,叠扁,1,2,27,2021-03-23,1,2,夯林,33.6,27,7.2,5.6,18.3,19.25,3,8
面合,苛玫,叠扁,1,2,27,2021-03-23,1,2,咀酒-2,19.4,21,8.9,7.9,14.4,17.44,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,咀酒,21.3,18,7.6,6.3,21,16.39,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,咀酒,21.3,18,7.6,6.3,21,16.39,2,
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,咀酒,21.3,18,7.6,6.3,21,16.39,3,5
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,夯林,32.1,36,6.2,4.8,15.3,16.57,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,夯林,32.1,36,6.2,4.8,15.3,16.57,2,
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,夯林,32.1,36,6.2,4.8,15.3,16.57,3,7
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,夯林,32.1,36,6.2,4.8,15.3,16.57,4,6
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,咀酒-2,24.8,12,8.4,7.3,10.4,17.12,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,咀酒-2,24.8,12,8.4,7.3,10.4,17.12,2,7
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,咀酒-2,24.8,12,8.4,7.3,10.4,17.12,3,6
面合,苛玫,叠扁,1,2,27,2021-03-23,2,3,咀酒-3,20.7,12,11,8.6,11,16.73,1,5
面合,苛玫,叠扁,1,2,27,2021-03-23,3,1,夯林,36.7,21,8.9,6.8,20.2,21.81,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,3,1,咀酒,37.4,18,10.1,8.2,18.9,16.6,1,8
面合,苛玫,叠扁,1,2,27,2021-03-23,3,1,夯林,36.7,21,8.9,6.8,20.2,21.81,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,3,1,咀酒,37.4,18,10.1,8.2,18.9,16.6,1,6
面合,苛玫,叠扁,1,2,27,2021-03-23,3,1,夯林,36.7,21,8.9,6.8,20.2,21.81,3,10
面合,苛玫,叠扁,1,2,27,2021-03-23,3,1,夯林,36.7,21,8.9,6.8,20.2,21.81,4,5
面合,苛玫,叠扁,1,2,27,2021-03-23,4,2,咀酒-2,28.2,18,10.4,8.6,19.8,22.89,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,4,2,咀酒,22.8,21,9.2,8.3,20.5,20.98,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,4,2,咀酒,22.8,21,9.2,8.3,20.5,20.98,2,3
面合,苛玫,叠扁,1,2,27,2021-03-23,4,2,夯林,37.8,36,4.6,4.1,11.4,19.55,1,
面合,苛玫,叠扁,1,2,27,2021-03-23,4,2,夯林,37.8,36,4.6,4.1,11.4,19.55,2,
面合,苛玫,叠扁,1,2,27,2021-03-23,4,2,夯林,37.8,36,4.6,4.1,11.4,19.55,3,6
面合,苛玫,叠扁,1,2,27,2021-03-23,4,2,夯林,37.8,36,4.6,4.1,11.4,19.55,4,2
面合,苛玫,叠扁,1,2,28,2021-04-01,1,2,咀酒,21.4,21,6.2,4.7,13,16.64,1,
面合,苛玫,叠扁,1,2,28,2021-04-01,1,2,咀酒,21.4,21,6.2,4.7,13,16.64,2,
面合,苛玫,叠扁,1,2,28,2021-04-01,1,2,咀酒,21.4,21,6.2,4.7,13,16.64,3,
面合,苛玫,叠扁,1,2,28,2021-04-01,1,2,夯林,34.3,30,6.6,5.1,18.9,18.45,1,
面合,苛玫,叠扁,1,2,28,2021-04-01,1,2,夯林,34.3,30,6.6,5.1,18.9,18.45,2,
面合,苛玫,叠扁,1,2,28,2021-04-01,1,2,夯林,34.3,30,6.6,5.1,18.9,18.45,3,6
面合,苛玫,叠扁,1,2,28,2021-04-01,1,2,咀酒-2,20.4,21,9.2,8.1,16.3,17.47,1,
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,咀酒,21.7,18,14.5,7.9,7.3,16.26,1,
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,咀酒,21.7,18,14.5,7.9,7.3,16.26,2,5
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,咀酒,21.7,18,14.5,7.9,7.3,16.26,3,6
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,夯林,33.1,39,6.6,5.6,16.1,16.99,1,
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,夯林,33.1,39,6.6,5.6,16.1,16.99,2,
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,夯林,33.1,39,6.6,5.6,16.1,16.99,3,5
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,夯林,33.1,39,6.6,5.6,16.1,16.99,4,6
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,咀酒-2,24.7,18,9,8.8,8.5,17.3,1,
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,咀酒-2,24.7,18,9,8.8,8.5,17.3,2,6
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,咀酒-2,24.7,18,9,8.8,8.5,17.3,3,6
面合,苛玫,叠扁,1,2,28,2021-04-01,2,3,咀酒-3,20.6,15,11.7,9.8,8.2,16.67,1,5
面合,苛玫,叠扁,1,2,28,2021-04-01,3,1,夯林,31.1,30,8,6.8,16.4,20.37,1,
面合,苛玫,叠扁,1,2,28,2021-04-01,3,1,咀酒,37.6,21,10,7.2,19.9,18.27,1,8
面合,苛玫,叠扁,1,2,28,2021-04-01,3,1,夯林,31.1,30,8,6.8,16.4,20.37,2,7
面合,苛玫,叠扁,1,2,28,2021-04-01,3,1,咀酒,37.6,21,10,7.2,19.9,18.27,2,8
面合,苛玫,叠扁,1,2,28,2021-04-01,3,1,夯林,31.1,30,8,6.8,16.4,20.37,3,6
面合,苛玫,叠扁,1,2,28,2021-04-01,3,1,咀酒,37.6,21,10,7.2,19.9,18.27,3,1
面合,苛玫,叠扁,1,2,28,2021-04-01,3,1,夯林,31.1,30,8,6.8,16.4,20.37,4,
面合,苛玫,叠扁,1,2,28,2021-04-01,4,2,咀酒-2,28,21,6.3,5.4,8.4,22.23,1,
面合,苛玫,叠扁,1,2,28,2021-04-01,4,2,咀酒,22.6,21,8.5,6.3,13.5,20.45,1,
面合,苛玫,叠扁,1,2,28,2021-04-01,4,2,咀酒,22.6,21,8.5,6.3,13.5,20.45,2,4
面合,苛玫,叠扁,1,2,28,2021-04-01,4,2,夯林,38.1,36,5.1,4.2,13,18.75,1,
面合,苛玫,叠扁,1,2,28,2021-04-01,4,2,夯林,38.1,36,5.1,4.2,13,18.75,2,
面合,苛玫,叠扁,1,2,28,2021-04-01,4,2,夯林,38.1,36,5.1,4.2,13,18.75,3,4
面合,苛玫,叠扁,1,2,28,2021-04-01,4,2,夯林,38.1,36,5.1,4.2,13,18.75,4,2
面合,苛玫,叠扁,1,2,29,2021-04-07,1,2,咀酒,20.5,21,8.6,6.7,16.4,17.28,1,
面合,苛玫,叠扁,1,2,29,2021-04-07,1,2,咀酒,20.5,21,8.6,6.7,16.4,17.28,2,
面合,苛玫,叠扁,1,2,29,2021-04-07,1,2,咀酒,20.5,21,8.6,6.7,16.4,17.28,3,
面合,苛玫,叠扁,1,2,29,2021-04-07,1,2,夯林,35.4,33,5.8,5,11.8,17.21,1,
面合,苛玫,叠扁,1,2,29,2021-04-07,1,2,夯林,35.4,33,5.8,5,11.8,17.21,2,
面合,苛玫,叠扁,1,2,29,2021-04-07,1,2,夯林,35.4,33,5.8,5,11.8,17.21,3,2
面合,苛玫,叠扁,1,2,29,2021-04-07,1,2,咀酒-2,20.8,18,8,6.6,15.8,17.5,1,
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,咀酒,20.8,18,9.5,8.3,18.5,16.23,1,
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,咀酒,20.8,18,9.5,8.3,18.5,16.23,2,
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,咀酒,20.8,18,9.5,8.3,18.5,16.23,3,6
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,夯林,32.6,33,9,6.9,21.4,15.87,1,
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,夯林,32.6,33,9,6.9,21.4,15.87,2,
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,夯林,32.6,33,9,6.9,21.4,15.87,3,3
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,夯林,32.6,33,9,6.9,21.4,15.87,4,6
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,咀酒-2,23.1,18,10.5,9,9.6,17.64,1,
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,咀酒-2,23.1,18,10.5,9,9.6,17.64,2,6
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,咀酒-2,23.1,18,10.5,9,9.6,17.64,3,6
面合,苛玫,叠扁,1,2,29,2021-04-07,2,3,咀酒-3,21.8,12,12,10.1,8.5,17.74,1,3
面合,苛玫,叠扁,1,2,29,2021-04-07,3,1,夯林,34.3,27,5.8,4.8,14.3,20.87,1,
面合,苛玫,叠扁,1,2,29,2021-04-07,3,1,咀酒,31.2,15,10.4,7.2,19.8,18.51,1,5
面合,苛玫,叠扁,1,2,29,2021-04-07,3,1,夯林,34.3,27,5.8,4.8,14.3,20.87,2,
面合,苛玫,叠扁,1,2,29,2021-04-07,3,1,咀酒,31.2,15,10.4,7.2,19.8,18.51,2,8
面合,苛玫,叠扁,1,2,29,2021-04-07,3,1,夯林,34.3,27,5.8,4.8,14.3,20.87,3,6
面合,苛玫,叠扁,1,2,29,2021-04-07,3,1,咀酒,31.2,15,10.4,7.2,19.8,18.51,3,3
面合,苛玫,叠扁,1,2,29,2021-04-07,3,1,夯林,34.3,27,5.8,4.8,14.3,20.87,4,6
面合,苛玫,叠扁,1,2,29,2021-04-07,3,1,夯林,34.3,27,5.8,4.8,14.3,20.87,5,1
面合,苛玫,叠扁,1,2,29,2021-04-07,4,2,咀酒-2,27.3,21,11,8,19,22.32,1,
面合,苛玫,叠扁,1,2,29,2021-04-07,4,2,咀酒,21.4,18,9.6,6.8,12.2,20.65,1,
面合,苛玫,叠扁,1,2,29,2021-04-07,4,2,咀酒,21.4,18,9.6,6.8,12.2,20.65,2,4
面合,苛玫,叠扁,1,2,29,2021-04-07,4,2,夯林,38.4,39,5.2,4.3,14.9,17.68,1,
面合,苛玫,叠扁,1,2,29,2021-04-07,4,2,夯林,38.4,39,5.2,4.3,14.9,17.68,2,
面合,苛玫,叠扁,1,2,29,2021-04-07,4,2,夯林,38.4,39,5.2,4.3,14.9,17.68,3,4
面合,苛玫,叠扁,1,2,29,2021-04-07,4,2,夯林,38.4,39,5.2,4.3,14.9,17.68,4,2
面合,苛玫,叠扁,1,2,29,2021-04-07,4,2,夯林,38.4,39,5.2,4.3,14.9,17.68,5,4
面合,苛玫,叠扁,1,2,30,2021-04-13,1,2,咀酒,20.8,21,6.1,4.2,10.7,17.43,1,
面合,苛玫,叠扁,1,2,30,2021-04-13,1,2,咀酒,20.8,21,6.1,4.2,10.7,17.43,2,
面合,苛玫,叠扁,1,2,30,2021-04-13,1,2,咀酒,20.8,21,6.1,4.2,10.7,17.43,3,
面合,苛玫,叠扁,1,2,30,2021-04-13,1,2,夯林,34.3,33,6.7,5.5,13.9,15.35,1,
面合,苛玫,叠扁,1,2,30,2021-04-13,1,2,夯林,34.3,33,6.7,5.5,13.9,15.35,2,
面合,苛玫,叠扁,1,2,30,2021-04-13,1,2,夯林,34.3,33,6.7,5.5,13.9,15.35,3,
面合,苛玫,叠扁,1,2,30,2021-04-13,1,2,咀酒-2,19.3,21,8.1,6.7,13.2,17.84,1,
面合,苛玫,叠扁,1,2,30,2021-04-13,2,3,咀酒,20.6,18,10.4,8.7,25.4,16.98,1,
面合,苛玫,叠扁,1,2,30,2021-04-13,2,3,咀酒,20.6,18,10.4,8.7,25.4,16.98,2,
